Title,Properties
Mohamad Roem,"{{Infobox Officeholder
|name               = Mohammad Roem
|image              = Mohammad Roem, Pekan Buku Indonesia 1954, p245.jpg
|imagesize          =
|caption            = 
|office             = Wakil Perdana Menteri Indonesia
|order              = ke-10
|co-leader          =[[Idham Chalid]]
|primeminister      = [[Ali Sastroamidjojo]]
|term_start         = 24 Maret 1956
|term_end           = 9 Januari 1957
|succeeding         = 
|president          = [[Soekarno]]
|predecessor        = Djanu Ismadi<br/> [[Harsono Tjokroaminoto]]
|successor          = [[Johannes Leimena]]<br/> [[Hardi (menteri)|Hardi]]
|office2            = Menteri Luar Negeri Indonesia
|order2             = ke-4
|primeminister2     = [[Mohammad Natsir]]
|term_start2        = 6 September 1950
|term_end2          = 27 April 1951
|succeeding2        = 
|president2         = [[Soekarno]]
|predecessor2       = [[Agus Salim]]
|successor2         = [[Achmad Soebardjo]]
|office3            = Menteri Dalam Negeri Indonesia
|order3             = ke-4
|term_start3        = 2 Oktober 1946
|term_end3          = 3 Juli 1947
|primeminister4     = [[Amir Syarifuddin]]
|succeeding3        = 
|president3         = [[Soekarno]]
|predecessor3       = [[Sudarsono Mangoenadikoesoemo|Sudarsono]]
|successor3         = [[Wondoamiseno]]
|primeminister3     = [[Sutan Sjahrir]]
|term_start4        = 11 November 1947
|term_end4          = 29 Januari 1948
|succeeding4        = 
|president4         = [[Soekarno]]
|predecessor4       = [[Wondoamiseno]]
|successor4         = [[Soekiman Wirjosandjojo]]
|term_start5        = 3 April 1952
|term_end5          = 30 Juli 1953
|primeminister5     = [[Wilopo]]
|succeeding5        = 
|president5         = [[Soekarno]]
|predecessor5       = [[Iskak Tjokroadisurjo]]
|successor5         = [[Hazairin]]
|birth_date         = {{Birth date|1908|5|16}}
|birth_place        =  [[Parakan, Temanggung|Parakan]], [[Kabupaten Temanggung]], [[Karesidenan Kedu]], [[Hindia Belanda]]
|death_date         = {{Death date and age|1983|9|24|1908|5|16|mf=y}}
|death_place        =  [[Daerah Khusus Ibukota Jakarta|Jakarta]], [[Indonesia]]
|nationality        = [[Indonesia]]
|party              = 
|spouse             = 
|relations          = 
|children           = 
|alma_mater         = 
|occupation         = 
|profession         = [[Diplomat]]
|religion           = [[Islam]]
|signature          = 
|website            = 
|footnotes          =
}}"
Aitarak,"{{Infobox militant organization
| name             = Aitarak
| logo             = Flag of AITARAK.svg
| caption          =
| native_name      =
| native_name_lang =
| other_name       =
| country          = [[Timor Leste]] (dulu sebagai provinsi di Indonesia bernama [[Timor Timur]])
| leader           = [[Eurico Guterres]]
| foundation       =
| dates            = 
| predecessor      =
| successor        =
| motives          = Mencegah kemerdekaan Timor Timur
| area             = [[Timor Leste]]
| headquarters     = [[Dili]], [[Timor Timur]]
| ideology         =
| position         = Sayap-kanan
| crimes           =
* [[Pembantaian Gereja Liquiçá]]
* [[Pembantaian Rumah Manuel Carrascalão]]
* [[Pembantaian Gereja Suai]]
| attacks          = [[Operasi Bumi Hangus Timor Timur|Kampanye Bumi Hangus Timor Timur]]
| status           = Ditutup
| size             =
| flag             = 
| website          =
}}"
Trilogi Pembangunan,
Kerusuhan Situbondo,
Peristiwa Talangsari 1989,
Sejarah Indonesia (1965–1966),
Berkas:Kamp Moncongloe11.png,
Sudono Salim,"{{Infobox person
| honorific-prefix   = 
| name               = Soedono Salim
| native_name        = {{lang|zh-hans|林紹良}}
| image              = Sudono-salim.jpg
| imagesize          = 
| caption            = Foto portrait Soedono Salim
| order              = 
| office1            = 
| president1         = 
| term_start1        = 
| term_end1          = 
| predecessor1       = 
| successor1         = 
| birth_name         = Liem Sioe Liong
| birth_date         = {{birth date|1916|7|19}}
| birth_place        = [[Fuqing]], [[Republik Tiongkok (1912–1949)|Republik Tiongkok]]
| death_date         = {{death date and age|2012|6|10|1916|7|19}}
| death_place        = [[Singapura]]
| party              = 
| spouse             = Lie Kim Nio (alias [[Lilani Salim|Lilani]])
| children           = [[Albert Salim]] <br/> [[Andree Halim]] <br/> [[Anthony Salim]] <br/> [[Mira Salim]]
| residence          = 
| alma_mater         = 
| occupation         = Pengusaha
| known_for          = Pendiri [[Salim Group]]
}}"
Mohammad Rasjidi,"{{Infobox Officeholder
|honorific-prefix   =<small>[[Profesor|Prof.]] [[Doktor|Dr.]] [[Haji|H.]]</small>
|name               = {{PAGENAME}}
|image              = H Rasjidi, Pekan Buku Indonesia 1954, p245.jpg
|imagesize          =
|caption            = 
|office             = Menteri Agama Indonesia
|order              = Ke-1
|term_start         =  14 November 1945
|term_end           = 2 Oktober 1946
|president          = [[Soekarno]]
|primeminister      = [[Soetan Sjahrir]]
|predecessor        = Jabatan Baru
|successor          = [[Fathurrahman Kafrawi]]
|birth_date         = {{Birth date|1915|5|20|mf=y}}
|birth_place        = {{negara|Indonesia}} [[Kotagede]], [[Yogyakarta]], [[Indonesia]]
|death_date         = {{Death date and age|2001|1|30|1915|5|20|mf=y}}
|death_place        = 
|nationality        = [[Indonesia]]
|party              = 
|spouse             = 
|relations          = 
|children           = 
|alma_mater         = [[Madrasah Muallimin Muhammadiyah Yogyakarta]]<br/>[[Universitas Kairo|Gāmaʿat al-Qāhirah (Cairo University)]]<br/>[[:en:Sorbonne University|Sorbonne University]]
|occupation         = 
|profession         = 
|religion           = [[Islam]]
|signature          = 
|website            = 
|footnotes          = 
}}"
Syarwan Hamid,"{{Infobox Officeholder
|name               = {{PAGENAME}}
|image              = Syarwan Hamid, The DPR-RI Stance on the Reform Process and the Resignation of President Soeharto, p39.jpg
|imagesize          =
|caption            = 
|office             = Menteri Dalam Negeri Indonesia
|order              = ke–22
|term_start         = 23 Mei 1998
|term_end           = 27 September 1999
|president          = [[B. J. Habibie]]
|predecessor        = [[R. Hartono]]
|successor          = [[Soerjadi Soedirdja]] 
|birth_date         = {{Birth date|1943|11|10}}
|birth_place        = [[Dusun Pusaka, Pusako, Siak|Dusun Pusaka]], [[Kesultanan Siak Sri Inderapura|Siak]], [[Masa pendudukan Jepang]]
|death_date         = {{dda|2021|3|25|1943|11|10}}
|death_place        = [[Cimahi]], [[Jawa Barat]], [[Indonesia]]
|nationality        = 
|party              = [[Partai Golongan Karya|Golkar]] <br> [[Partai Persatuan Indonesia|Perindo]] (2015)<ref>{{Cite news|url=https://www.antaranews.com/berita/529890/syarwan-hamid-mundur-dari-perindo|title=Syarwan Hamid mundur dari Perindo|date=17 November 2015|access-date=25 Maret 2021|work=[[Lembaga Kantor Berita Nasional Antara|ANTARA News]]|last=Said|first=Muhammad|editor-last=Saputra|editor-first=Desy}}</ref>
|spouse             = [[Endang Agustini Syarwan|Hj. Endang Agustini, S.I.P.]]
|rank               = [[Berkas:Pdu letjendtni staf.png|25px]] [[Letnan Jenderal]] [[TNI]]
|branch             = [[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
|unit = [[Infanteri]]
|allegiance = {{flag|Indonesia}}
|command            = 
|serviceyears       = 1966–1996
|servicenumber      = 20755
|battles            = [[Pemberontakan di Aceh]]
|awards             = 
|relations          = 
|children           = 
|alma_mater         = [[Akademi Militer]] (1966)
|occupation         = 
|profession         = [[Tentara]] <br/> [[Politikus]]
|signature          = 
|website            = 
|footnotes          = 
}}"
J. B. Sumarlin,"{{Infobox Officeholder
|honorific-prefix = <!-- Hanya gelar kehormatan/kenegaraan (non-akademis) -->
|name             = J. B. Sumarlin
|honorific-suffix = <!-- Hanya gelar kehormatan/kenegaraan (non-akademis) -->
|image            = Jb_sumarlin.jpg
|imagesize        = 
|caption          =
|office1          = [[Menteri Pendidikan dan Kebudayaan]]<br><small>(ad-interim)
|order1           = 
|president1       = [[Soeharto]]
|term_start1      = 3 Juni 1985 
|term_end1        = 29 Juli 1985
|predecessor1     = [[Nugroho Notosusanto]]
|successor1       = [[Fuad Hassan]] 
|president2       = [[Soeharto]]
|term_start2      = 18 Desember 1973
|term_end2        = 22 Januari 1974 
|predecessor2     = [[Sumantri Brodjonegoro]]
|successor2       = [[Syarief Thayeb]] 
|office           = Menteri Keuangan Indonesia
|order            = ke-17
|president        = [[Soeharto]]
|term_start       = 21 Maret 1988
|term_end         = 17 Maret 1993
|predecessor      = [[Radius Prawiro]]
|successor        = [[Marie Muhammad]] 
|office3          = Kepala Badan Perencanaan Pembangunan Nasional
|order3           = ke-3
|president3       = [[Soeharto]]
|term_start3      = 19 Maret 1983
|term_end3        = 21 Maret 1988
|predecessor3     = [[Widjojo Nitisastro]]
|successor3       = [[Saleh Afif]]
|office4          = Menteri Negara Penertiban Aparatur Negara Indonesia
|order4           = ke-3
|president4       = [[Soeharto]]
|term_start4      = 28 Maret 1973
|term_end4        = 19 Maret 1983
|predecessor4     = [[Emil Salim]]
|successor4       = [[Saleh Afif]]
|office5          = Kepala Badan Pengusahaan Batam
|order5           = ke-2
|president5       = [[Soeharto]]
|term_start5      = 1976
|term_end5        = 1978
|predecessor5     = [[Ibnu Sutowo]]
|successor5       = [[Bacharuddin Jusuf Habibie]]
|birth_date       = 7 Desember 1932
|birth_place      = [[Nglegok, Blitar]], [[Jawa Timur]], [[Hindia Belanda]]
|death_date       = {{Tanggal kematian dan umur|2020|2|6|1932|7|12}}
|death_place      = [[Jakarta]], Indonesia
|party            = 
|spouse           = Theresia Yostiana Soedarmi
|children         = <!-- Kolom ini diisi hanya jumlah anak; hanya nama anak yang secara independen sudah terkenal atau telah memiliki artikelnya di Wikipedia; bila ada rujukan/referensi, uraikan pada artikel -->5
|residence        = 
|alma_mater       = [[Universitas Indonesia]]
|occupation       = [[Ekonom]]
}}"
Tahun Kunjungan Indonesia,
Moerdiono,"{{Infobox Officeholder
|honorific-prefix = 
|name             = {{PAGENAME}}
|image            = Sixth Development Cabinet Poster (Moerdiono).jpg
|imagesize        = 
|caption          = 
|office1          = Menteri Sekretaris Negara Indonesia
|order1           = ke-5
|president1       = [[Soeharto]]
|term_start1      = 21 Maret 1988
|term_end1        = 16 Maret 1998
|predecessor1     = [[Sudharmono]]
|successor1       = [[Saadilah Mursjid]]
|office2          = Sekretaris Kabinet Indonesia
|order2           = ke-3
|president2       = [[Soeharto]]
|term_start2      = 29 Maret 1983
|term_end2        = 23 Maret 1988
|predecessor2     = [[Hugeng Imam Santoso]]
|successor2       = [[Saadilah Mursjid]]
|birth_date       = {{Birth date|1934|8|19|mf=y}}
|birth_place      = {{negara|Belanda}} [[Banyuwangi]], [[Jawa Timur]], [[Hindia Belanda]]
|death_date       = {{Death date and age|2011|10|7|1934|8|19|mf=y}}
|death_place      = {{negara|Singapura}} [[Singapura]]
|party            = [[Partai Golongan Karya|Golkar]] (hingga 2008)<br>[[Gerindra]] (setelah 2008)<ref>{{Cite news|date=16 Oktober 2008 |title=Moerdiono Keluar Golkar Pindah ke Gerindra|url=https://regional.kompas.com/read/2008/10/16/20135359/moerdiono.keluar.golkar.pindah.ke.gerindra|work=[[Kompas.com]]|location=[[Jakarta]]|access-date=12 Agustus 2021}}</ref>
|spouse           = Maryati {{br}} [[Sundari Sukoco]] {{br}} [[Machica Mochtar]] {{br}} [[Poppy Dharsono]]
|children         = '''Pernikahan dengan Maryati:''' {{br}} [[Mardiana Estilistiati|Ninuk Mardiana Pambudy]] {{br}} Novianto Prakoso (alm) {{br}} Indrawan Budi Prasetyo {{br}} Baroto Joko Nugroho (alm) {{br}} '''Pernikahan siri dengan [[Machica Mochtar]]:''' {{br}} Iqbal Ramadhan
|residence        = 
|alma_mater       = 
|occupation       = 
|religion         = [[Islam]]
|signature        = Sign Moerdiono.png
|allegiance       = [[Indonesia]]
|serviceyears     = 1965—1975
|rank             = [[Berkas:Pdu letjendtni staf.png|25px]] [[Letnan Jenderal]] [[TNI]]
|branch           = [[Berkas:Insignia of the Indonesian Army.svg|25px]] [[TNI Angkatan Darat]]
}}"
Dewan Jenderal,
Pasukan Internasional Timor Timur,"{{Infobox militant organization
| name             = International Force East Timor
| logo             = INTERFET Logo.jpg
| caption          = Logo INTERFET
| other_name       = INTERFET
| leader           = [[Mayor Jenderal]] [[Peter Cosgrove]]
| dates            = {{Start date|1999|09|20}}–{{End date|2000|02|20}}
| country          = ''[[#Negara-negara INTERFET|Lihat daftar]]''
| allegiance       = {{flag|Australia}}
| status           = Menyerahkan komando operasi militer kepada UNTAET
| size             = 11.500 personel (pada puncak penerapan)
| battles          = [[Krisis Timor Timur 1999]]
| successor        = [[Administrasi Sementara PBB di Timor Timur|UNTAET]]
}}"
Cosmas Batubara,"{{Infobox Officeholder
|name               = {{PAGENAME}}
|image              = Cosmas Batubara - Fourth Development Cabinet.jpg
|imagesize          =
|caption            = 
|office             = Menteri Tenaga Kerja dan Transmigrasi Republik Indonesia{{!}}Menteri Tenaga Kerja Indonesia
|order              = ke-16
|president          = [[Soeharto]]
|term_start         = 21 Maret 1988
|term_end           = 17 Maret 1993
|predecessor        = [[Sudomo]]
|successor          = [[Abdul Latief (pengusaha)|Abdul Latief]]
|office2            = Menteri Negara Perumahan Rakyat Republik Indonesia{{!}}Menteri Negara Perumahan Rakyat Indonesia
|order2             = ke-1
|president2         = [[Soeharto]]
|term_start2        = 22 April 1978
|term_end2          = 21 Maret 1988
|predecessor2       = Tidak ada
|successor2         = [[Siswono Yudohusodo]]
|birth_date         = {{Birth date|1938|9|19|mf=y}}
|birth_place        =  [[Purba Saribu, Haranggaol Horison, Simalungun]], [[Sumatera Utara]], [[Hindia Belanda]]
|death_date         = {{Death date and age|2019|8|8|1938|9|19}}
|death_place        =  [[Jakarta]]
|nationality        = [[Indonesia]]
|party              = [[Partai Golkar]]
|spouse             = R.A. Cypriana Hadiwijono
|relations          = 
|children           = 
|alma_mater         = [[Universitas Indonesia]]
|occupation         = Komisaris [[Agung Podomoro]] dan [[Agung Sedayu Group]] <br> Rektor [[Podomoro University]] <br> Ketua Umum Yayasan Unika Santo Thomas Sumatera Utara
|profession         = [[Pengusaha]]
|religion           = [[Katolik]]
|signature          = 
|website            = 
|footnotes          = 
}}"
Rachmat Saleh,"{{Infobox Officeholder
|name               = {{PAGENAME}}
|image              = Rachmat Saleh.jpg
|imagesize          =
|caption            = Rachmat pada 1986
|office             = Menteri Perdagangan Indonesia
|order              = ke-21
|term_start         = 19 Maret 1983
|term_end           = 21 Maret 1988
|president          = [[Soeharto]]
|predecessor        = [[Radius Prawiro]]
|successor          = [[Arifin Siregar]]
|office1            = Gubernur Bank Indonesia
|order1             = ke-7
|term_start1        = 5 April 1973
|term_end1          = 16 Maret 1983
|president1         = Soeharto
|predecessor1       = Radius Prawiro
|successor1         = Arifin Siregar
|birth_date         = {{Birth date|1930|5|1}}
|birth_place        = [[Surabaya]], [[Jawa Timur]], [[Hindia Belanda]]
|death_date         = {{Death date and age|2018|2|11|1930|5|1}}
|death_place        = [[Jakarta]], [[Indonesia]]
|nationality        = Indonesia
|party              = 
|spouse             = 
|relations          = 
|children           = 
|alma_mater         = [[Universitas Indonesia]]
|occupation         = 
|profession         = {{hlist|Ekonom|Politikus}}
|religion           = [[Islam]]
|signature          = Sign Rachmat Saleh (Gubernur BI).png
|website            = 
|footnotes          = 
}}"
Bernardus Sugiarta Muljana,"{{Infobox Officeholder
|honorific-prefix = 
|name             = Bernardus Sugiharta Muljana
|image            = Bernardus Sugiarta Muljana - Fifth Development Cabinet.jpg
|imagesize        = 200px
|caption          = 
|office           = Daftar Wakil Menteri Perencanaan Pembangunan Nasional Indonesia {{!}} Menteri Muda Perencanaan Pembangunan Nasional
|order            = ke-1
|president        = [[Soeharto]]
|term_start       = 23 Maret 1988
|term_end         = 11 Maret 1993
|predecessor      = ''tidak ada, jabatan baru''
|successor        = [[Lukita Dinarsyah Tuwo]]
|birth_date       = {{birth date|1931|3|3}}
|birth_place      = [[Yogyakarta]], [[DI Yogyakarta]], [[Hindia Belanda]] 
|death_date       = {{death date and age|2014|9|15|1931|3|3}}
|death_place      = [[Jakarta]], [[DKI Jakarta]], [[Indonesia]] 
|nationality      = [[Indonesia]]
|party            = 
|spouse           = 
|children         = 
|residence        = 
|alma_mater       = [[Universitas Indonesia]]
|occupation       = 
|religion         = [[Katolik]]
}}"
