iri,wikiurl,image,summary 
http://127.0.0.1:3333/PartaiDemokrasiRakyatIndonesia,https://id.wikipedia.org/wiki/Partai_Demokrasi_Indonesia_Perjuangan,https://upload.wikimedia.org/wikipedia/commons/e/ed/Decrease2.svg,"Partai Demokrasi Indonesia Perjuangan (PDI-P) adalah sebuah partai politik di Indonesia berposisi kiri-tengah. Sejak tahun 2014, partai ini telah menjadi partai penguasa dan terbesar di Dewan Perwakilan Rakyat (DPR) dengan 128 kursi. Partai ini saat ini dipimpin oleh Megawati Soekarnoputri, yang menjabat sebagai Presiden Indonesia dari tahun 2001 hingga 2004. Partai ini juga merupakan mantan partai dari presiden saat ini
Asal-usul PDI-P dapat ditelusuri kembali ke masa-masa ketika Megawati dipaksa keluar dari kepemimpinan Partai Demokrasi Indonesia (PDI) oleh pemerintah Orde Baru di bawah kepemimpinan Soeharto pada tahun 1996. Setelah pengunduran diri Soeharto dan pencabutan pembatasan terhadap partai politik, Megawati mendirikan partai ini."
http://127.0.0.1:3333/AngkatanBersenjataPembebasanNasionalTimorTimur,https://id.wikipedia.org/wiki/Angkatan_Bersenjata_Pembebasan_Nasional_Timor_Timur,https://upload.wikimedia.org/wikipedia/commons/3/36/FALINTIL_veterans_USAID_photo.jpg,"Angkatan Bersenjata Pembebasan Nasional Timor Leste atau yang memiliki nama resmi yaitu Forças Armadas da Libertaçao Nacional de Timor-Leste (Falintil) awalnya adalah sayap militer dari partai politik FRETILIN dari Timor Timur. Didirikan pada tanggal 20 Agustus 1975 untuk menanggapi konflik politik FRETILIN dengan Uni Demokratik Timor (UDT) 


== Invasi Indonesia ==

FALINTIL memperoleh sebagian unit militer awal ketika sebagian mantan pasukan garnisun Portugis di wilayah itu beralih kesetiaan kepada FALINTIL pada bulan Agustus 1975, setelah penarikan Portugis 
Pada saat pendudukan Indonesia di Timor Timur pada tahun 1975 FALINTIL terdiri dari 2.500 tentara reguler, 7000 yang memiliki beberapa militer Portugis pelatihan, dan 10.000 yang telah mengikuti kursus instruksi militer singkat, dengan total 20.000 
Komandan pertama FALINTIL adalah Nicolau dos Reis Lobato. Lobato tewas dalam pertempuran dengan pasukan bersenjata Indonesia pada tahun 1978  dan Xanana Gusmão terpilih sebagai penggantinya selama konferensi nasional rahasia di Lacluta, Viqueque pada tahun 1981. Pertemuan ini juga melihat pembentukan Dewan Revolusioner Perlawanan Nasional (dalam bahasa Portugis  Conselho Revolucinario de Resistencia Nacional  atau CNNR), yang merupakan langkah pertama dalam menyatukan berbagai gerakan perlawanan faksi di bawah satu organisasi payung.


== Perjuangan Perlawanan ==

Sepanjang tahun 1980-an Gusmão, terkemuka baik FALINTIL dan gerakan perlawanan unifikasi CNNR, mulai menjauhkan diri dari partai FRETILIN dan mulai upaya untuk membuat FALINTIL non-partisan, dan untuk membuatnya sayap perlawanan bersenjata dari gerakan perlawanan terpadu."
http://127.0.0.1:3333/KomandoDaerahMiliterVBrawijaya,https://id.wikipedia.org/wiki/Komando_Daerah_Militer,https://upload.wikimedia.org/wikipedia/commons/3/36/2._LOGO_KODAM_IM.png,"Komando Daerah Militer (disingkat Kodam) adalah komando utama pembinaan dan operasional kewilayahan TNI Angkatan Darat.
Kodam merupakan kompartemen strategis yang memiliki tugas pokok menyelenggarakan pembinaan kesiapan operasional atas segenap komandonya dan operasi pertahanan aktif di darat sesuai kebijakan Panglima TNI. Sebuah Kodam dipimpin oleh seorang Panglima Kodam atau disingkat Pangdam yang berpangkat Mayor Jenderal (Mayjen TNI).
Kekuatan Kodam terdiri dari Komando Resor Militer (Korem), yang membawahi Komando Distrik Militer (Kodim), yang membawahi Komando Rayon Militer (Koramil), yang membawahi Bintara Pembina Desa (Babinsa).
Kodam juga mengemban tugas dalam penyelenggaraan pendidikan pembentukan dan pengembangan untuk tingkat Tamtama dan Bintara yang operasionalnya dilaksanakan oleh Resimen Induk Daerah Militer (Rindam), sedangkan untuk tingkat Bintara Wanita dilaksanakan oleh Pusat Pendidikan Korps Wanita Angkatan Darat (Pusdik Kowad)
Dalam rencana ke depan, 19 Korem tipe A di Indonesia akan dinaikkan status menjadi Komando Daerah Militer (Kodam), 2 Kodam lama dihidupkan kembali, serta 1 pembentukan Kodam baru di IKN dan akan dipimpin oleh perwira tinggi bintang dua."
http://127.0.0.1:3333/AwaloedinDjamin,https://id.wikipedia.org/wiki/Awaloedin_Djamin,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Jenderal Polisi (Purn.) Prof. Dr. Drs. Awaloedin Djamin, M.P.A. (26 September 1927 – 31 Januari 2019) adalah tokoh Kepolisian Republik Indonesia (Polri) dan akademikus. Ia pernah menjabat sebagai Kepala Kepolisian Negara Republik Indonesia (Kapolri) pada periode 1978 sampai 1982, sebagai Menteri Tenaga Kerja pada Kabinet Ampera (1966), dan juga pernah ditugaskan sebagai Duta Besar untuk Jerman Barat."
http://127.0.0.1:3333/Soerjadihakim,https://id.wikipedia.org/wiki/Soerjadi_(hakim),https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Soerjadi, S.H. adalah Ketua Mahkamah Agung sejak Juni 1966 sampai Agustus 1968. Dilahirkan di Kabupaten Pati, Jawa Tengah pada tanggal 13 Januari 1911. Beliau wafat di Jakarta, 25 September 1997, dimakamkan di Taman Makam Pahlawan Kalibata, Jakarta Selatan.
Pada masanya Soerjadi harus menerima kenyataan bahwa ada beberapa hakim yang berencana terjun ke dunia politik dan berkiprah sebagai anggota Majelis Permusyaratan Rakyat Sementara (MPRS). Ia pun mengeluarkan SEMA No."
http://127.0.0.1:3333/AriWibowo,https://id.wikipedia.org/wiki/Ari_Wibowo,https://upload.wikimedia.org/wikipedia/commons/c/cc/IMDb_Logo_Square.svg,"Raden Arianto Wibowo Wirjodiprodjo Ali Mustopo (lahir 26 Desember 1970) adalah pemeran, penyanyi dan model Indonesia.


== Kehidupan awal ==
Bungsu dari dua bersaudara yang lahir dari pasangan Wibowo Wirjodiprojo dan Sibylle Ollmann ini baru tinggal di Indonesia sejak umur 10 tahun. Ia merupakan adik dari aktris Ira Wibowo dan paman dari aktor Richard Kevin.


== Karier ==


=== Awal karier ===
Perkenalan pertama Ari dengan dunia hiburan adalah saat ditawari untuk memperagakan karya perancang dunia tersohor dari Prancis, Pierre Cardin, di Hotel Hilton Jakarta. Setelah itu, berbagai tawaran untuk pemotretan mengalir deras."
http://127.0.0.1:3333/ToyibHadiwijaya,https://id.wikipedia.org/wiki/Toyib_Hadiwijaya,https://upload.wikimedia.org/wikipedia/commons/b/b4/Ambox_important.svg,"Tojib Hadiwidjaja (EYD: Toyib Hadiwijaya; aksara Sunda: ᮒ᮪ᮠᮧᮚᮤᮘ᮪ ᮠᮓᮤᮝᮤᮓ᮪ᮏᮏ) (12 Mei 1919 – 12 Desember 2002) adalah Menteri Pertanian dalam Kabinet Pembangunan I dan Kabinet Pembangunan II dengan masa bakti mulai tahun 1968 hingga tahun 1978. Ia juga pernah menjabat sebagai Menteri Perkebunan pada tahun 1967 hingga tahun 1968 dan Menteri Perguruan Tinggi dan Ilmu Pengetahuan Indonesia pada tahun 1962 hingga 1964, selain itu ia juga pernah menjabat Duta Besar Indonesia untuk Luksemburg pada tahun 1965 hingga tahun 1966."
http://127.0.0.1:3333/PartaiPatriotIndonesia,https://id.wikipedia.org/wiki/Partai_Patriot_(Indonesia),https://upload.wikimedia.org/wikipedia/commons/f/fd/Society.png,"Partai Patriot, sebelumnya bernama Partai Patriot Pancasila, adalah sebuah partai politik di Indonesia. Dalam Pemilu 2009, partai ini bernomor urut 30. Partai ini merupakan kelanjutan dari Partai Patriot Pancasila yang tidak memiliki kursi parlemen pada Pemilu 2004 sehingga harus mengubah namanya agar dapat mengikuti verifikasi untuk Pemilu 2009.


== Kelahiran ==
Didirikan 1 Juni 2001, partai yang kelahirannya dibidani oleh kader-kader Pemuda Pancasila (PP) optimis bahwa kehadirannya akan mendapat sambutan dari masyarakat, terutama kaum muda.
Melihat dinamika kelompok pemuda Indonesia sekarang, para pendiri partai berlambang burung garuda mengalungi perisai ini yakin, sebagian kaum muda belum menemukan preferensi politik yang tetap."
http://127.0.0.1:3333/PartaiIkatanPendukungKemerdekaanIndonesia,https://id.wikipedia.org/wiki/Partai_Ikatan_Pendukung_Kemerdekaan_Indonesia,https://upload.wikimedia.org/wikipedia/commons/6/6b/Indo-sejarah.png,"Ikatan Pendukung Kemerdekaan Indonesia atau lebih dikenal dengan nama IP-KI adalah salah satu organisasi masyarakat di Indonesia.
Ikatan Pendukung Kemerdekaan Indonesia (IP-KI) merupakan kelanjutan IPKI yang dibentuk sejak 20 Mei 1954. Para tokoh pemrakarsa di antaranya adalah Kolonel AH Nasution, Kol Gatot Subroto, Kol Aziz Saleh, dan lainnya. Di awal Orde Baru, IP-KI sebenarnya lebih dekat hubungan politiknya dengan Golkar. Namun, sewaktu terjadi fusi parpol tahun 1973, IP-KI bergabung dengan PDI. Dalam kongres tahun 1994, kemudian IPKI menjadi ormas nonafiliasi."
http://127.0.0.1:3333/MungParhadimulyo,https://id.wikipedia.org/wiki/Mung_Parhadimulyo,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Mayor Jenderal TNI (Purn.) Mung Parhadimulyo (11 Januari 1925 – 28 Desember 2012) adalah seorang purnawirawan TNI-AD Ia pernah menjabat sebagai Komandan RPKAD dengan pangkat Letnan Kolonel, yang pelantikannya berlangsung di Manado pada 3 Agustus 1958. Moeng saat itu langsung terjun ke medan operasi memimpin RTP 1 untuk Merebut Kota Tondano. Dalam masa kepemimpinan itu terjadi perubahan baret prajurit dari warna coklat (seperti baret Artileri) menjadi warna merah seperti yang digunakan sekarang. Pada masanya juga, diciptakan dan digunkanya pakaian pakaian dinas lapangan (PDL) loreng khusus ""darah mengalir"", mengantikan seragam PDL loreng lama yang digunakan pasukan komando Belanda. RPKAD sekarang adalah Komando Pasukan Khusus (Kopassus) TNI-AD. Ia merupakan salah satu Sang Penyelamat Panji Siliwangi."
http://127.0.0.1:3333/MJusuf,https://id.wikipedia.org/wiki/M._Jusuf,https://upload.wikimedia.org/wikipedia/commons/5/55/22-TNI_Army-GEN.svg,"M. Yusuf beralih ke halaman ini. Untuk kegunaan lainnya, lihat Muhammad Yusuf.

Jenderal TNI (Purn.) Andi Muhammad Jusuf Amir (23 Juni 1928 – 8 September 2004) atau lebih dikenal dengan nama M. Jusuf adalah salah satu tokoh militer Indonesia yang sangat berpengaruh dalam sejarah kemiliteran Indonesia. Ia juga merupakan salah satu keturunan bangsawan dari suku Bugis—hal ini dapat dilihat dengan gelar Andi pada namanya—akan tetapi melepaskan gelar kebangsawanannya itu pada tahun 1957 dan tidak pernah menggunakannya lagi.
Dalam posisi pemerintahan ia pernah menjabat sebagai Panglima ABRI merangkap Menteri Pertahanan Keamanan pada periode 1978–1983."
http://127.0.0.1:3333/KomandoDaerahMiliterIISriwijaya,https://id.wikipedia.org/wiki/Komando_Daerah_Militer,https://upload.wikimedia.org/wikipedia/commons/3/36/2._LOGO_KODAM_IM.png,"Komando Daerah Militer (disingkat Kodam) adalah komando utama pembinaan dan operasional kewilayahan TNI Angkatan Darat.
Kodam merupakan kompartemen strategis yang memiliki tugas pokok menyelenggarakan pembinaan kesiapan operasional atas segenap komandonya dan operasi pertahanan aktif di darat sesuai kebijakan Panglima TNI. Sebuah Kodam dipimpin oleh seorang Panglima Kodam atau disingkat Pangdam yang berpangkat Mayor Jenderal (Mayjen TNI).
Kekuatan Kodam terdiri dari Komando Resor Militer (Korem), yang membawahi Komando Distrik Militer (Kodim), yang membawahi Komando Rayon Militer (Koramil), yang membawahi Bintara Pembina Desa (Babinsa).
Kodam juga mengemban tugas dalam penyelenggaraan pendidikan pembentukan dan pengembangan untuk tingkat Tamtama dan Bintara yang operasionalnya dilaksanakan oleh Resimen Induk Daerah Militer (Rindam), sedangkan untuk tingkat Bintara Wanita dilaksanakan oleh Pusat Pendidikan Korps Wanita Angkatan Darat (Pusdik Kowad)
Dalam rencana ke depan, 19 Korem tipe A di Indonesia akan dinaikkan status menjadi Komando Daerah Militer (Kodam), 2 Kodam lama dihidupkan kembali, serta 1 pembentukan Kodam baru di IKN dan akan dipimpin oleh perwira tinggi bintang dua."
http://127.0.0.1:3333/SosialisInternasional,https://id.wikipedia.org/wiki/Sosialis_Internasional,https://upload.wikimedia.org/wikipedia/commons/e/e3/Flag_of_Canada_%281957%E2%80%931965%29.svg,"Sosialisme Internasional (SI) adalah organisasi partai politik sedunia yang berupaya membangun sosialisme demokratis. SI terdiri dari sebagian besar partai politik sosialis demokrat, demokrat sosial, dan buruh, serta organisasi lainnya.
Meski dibentuk pada 1951 sebagai penerus Buruh dan Sosialis Internasional, SI memiliki pendahulu sejak akhir abad ke-19. Organisasi ini sekarang mencakup 147 partai anggota dan organisasi dari lebih dari 100 negara. Anggotanya telah memerintah di banyak negara termasuk sebagian besar Eropa."
http://127.0.0.1:3333/Soerjadimiliter,https://id.wikipedia.org/wiki/Soerjadi_Soedirdja,https://upload.wikimedia.org/wikipedia/commons/5/55/22-TNI_Army-GEN.svg,"Jenderal TNI (HOR) (Purn.) Soerjadi Soedirdja (EYD: Suryadi Sudirja; 11 Oktober 1938 – 3 Agustus 2021) adalah salah satu tokoh militer dan politikus Indonesia. Surjadi Soedirdja juga menjabat Gubernur DKI Jakarta periode 1992–1997.


== Riwayat Hidup ==


=== Karier ===


==== Gubernur Jakarta ====
Pada masa kepemimpinannya, ia membuat proyek pembangunan rumah susun, menciptakan kawasan hijau, dan juga memperbanyak daerah resapan air. Adapun proyek kereta api bawah tanah (subway) dan jalan susun tiga (triple decker) yang sempat didengung-dengungkan pada masanya belum terwujud. Ia berhasil membebaskan jalan-jalan Jakarta dari angkutan becak, suatu program yang telah dimulai sejak gubernur sebelumnya (Bang Wi)."
http://127.0.0.1:3333/MohammadNazir,https://id.wikipedia.org/wiki/Mohammad_Nazir,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Laksamana Muda TNI (Purn.) Mohammad Nazir Isa gelar Datuk Basa Nan Balimo (10 Juli 1910 – 30 Agustus 1982) adalah seorang tokoh militer, menteri, dan diplomat Indonesia. Ia pernah menjabat sebagai Kepala Staf TNI Angkatan Laut (1946-1948), Menteri Pelayaran Republik Indonesia (1957-1959), dan juga pernah dipercaya sebagai Duta Besar RI di Swiss dan Vatikan Kini Namanya diabadikan menjadi nama jalan di depan mako Pangkalan Utama TNI Angkatan Laut V


== Kehidupan ==
Nazir lahir dari pasangan Mohammad Isa Sutan Bandaro dan Siti Chadijah. Ia anak ketiga dari tujuh bersaudara. Sejak umur 6 tahun Nazir diasuh oleh pamannya, Adam Datuak Basa Nan Balimo yang menjabat sebagai School Opzienner di Tanjung Pura, Langkat. Sesuai dengan jabatan pamannya, M. Nazir diperbolehkan untuk masuk Europeesche Lagere School di Medan."
http://127.0.0.1:3333/AdministrasiSementaraPBBdiTimorTimur,https://id.wikipedia.org/wiki/Timor_Timur,https://upload.wikimedia.org/wikipedia/commons/e/eb/02_Hindutempel_2016-07-05.jpg,"Timor Timur (disingkat Timtim, Tetun: Timor Lorosa'e) adalah sebuah provinsi di Indonesia yang pernah berdiri dari tanggal 17 Juli 1976 hingga 19 Oktober 1999. Ibu kotanya adalah Kotif Dili (sekarang Kota Dili). Timor Timur berintegrasi dengan wilayah Negara Kesatuan Republik Indonesia setelah dijajah selama 450 tahun oleh Portugal. Wilayah Timor Timur meliputi wilayah bekas koloni Portugal di Pulau Timor dan pulau-pulau kecil di sekitarnya seperti Pulau Kambing dan Jaco.
Dari tahun 1702 hingga 1975, Timor Timur adalah bagian dari imperium Portugal yang bernama Timor Portugis."
http://127.0.0.1:3333/Soekardi,https://id.wikipedia.org/wiki/Soekardi,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Mayjen TNI (Purn.) R. Soekardi (28 Februari 1920 – 28 Agustus 2015) adalah seorang politikus Indonesia dan mantan perwira tinggi Tentara Nasional Indonesia Angkatan Darat yang pernah menjabat sebagai Wakil Ketua Dewan Perwakilan Rakyat merangkap Wakil Ketua Mejelis Permusyawaratan Rakyat dari Fraksi Karya Pembangunan pada tahun 1987 hingga 1992.


== Kehidupan pribadi ==
R. Soekardi menikah dengan R.A. Soekarti pada tahun 1941. Pasangan ini dikaruniai empat orang anak, yakni dua orang putra dan dua orang putri. Anak-anak dari Soekardi masing-masing bernama, Soedarman, Soedarsono, Erwina dan Erna.
Anak bungsunya, Erna, menikah dengan Theo L. Sambuaga, yang juga merupakan politikus dan pernah menjabat sebagai Menteri Tenaga Kerja dan Menteri Perumahan Rakyat."
http://127.0.0.1:3333/Soegiartomiliter,"https://id.wikipedia.org/wiki/Soegiarto_(militer,_lahir_1936)",https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Letnan Jenderal TNI (Purn.) Soegiarto (EYD: Sugiarto; lahir 2 Juni 1936) adalah Menteri Transmigrasi pada Kabinet Pembangunan V yang menjabat pada periode 1988-1993. Ia menggantikan Martono, dan pada akhir masa jabatannya ia digantikan oleh Siswono Yudohusodo.


== Riwayat Hidup ==


=== Kehidupan Awal ===
Soegiarto lahir di Karanganyar, Kebumen, Jawa Tengah pada 2 Juni 1936. Ia adalah putra dari Padmodirdjo yang pernah menjadi kepala Kantor Pos Karanganyar. Tempat lahirnya ini sama dengan Menteri Transmigrasi, Martono."
http://127.0.0.1:3333/PartaiBuruhIndonesia,"https://id.wikipedia.org/wiki/Partai_Buruh_(Indonesia,_2021)",https://upload.wikimedia.org/wikipedia/commons/2/2e/Agenda_Partai_Buruh_Mayday_2023.jpg,"Partai Buruh (bahasa Inggris: Labour Party) adalah sebuah partai politik di Indonesia yang didirikan pada tanggal 5 Oktober 2021. Partai ini dibentuk kembali dan merupakan kelanjutan dari Partai Buruh lama yang didirikan oleh Muchtar Pakpahan. Partai ini dibentuk sebagai hasil Kongres ke-4 Partai Buruh yang digelar pada 4 sampai 5 Oktober di Jakarta.


== Sejarah ==
Setelah disahkannya Undang-Undang Cipta Kerja (UU No. 11 Tahun 2020) oleh Dewan Perwakilan Rakyat, banyak serikat buruh Indonesia yang merasa dirugikan oleh undang-undang baru tersebut, yang mereka anggap dapat mengancam hak-hak dan perlindungan bagi para buruh dan pekerja yang sebelumnya mereka nikmati."
http://127.0.0.1:3333/RSoepraptopahlawanrevolusi,https://id.wikipedia.org/wiki/R._Soeprapto_(pahlawan_revolusi),https://upload.wikimedia.org/wikipedia/commons/f/f5/21-TNI_Army-LG.svg,"Letnan Jenderal TNI (Anumerta) R.Soeprapto (Hanacaraka: ꦫꦢꦺꦤ꧀‌ꦱꦸꦥꦿꦥ꧀ꦠ) (20 Juni 1920 – 1 Oktober 1965) adalah seorang pahlawan revolusi Indonesia. Ia merupakan salah satu korban dalam G30S/PKI dan dimakamkan di Taman Makam Pahlawan Kalibata, Jakarta


== Riwayat Hidup ==

Suprapto yang lahir di Purwokerto, 20 Juni 1920, Pendidikan formalnya setelah tamat MULO (setingkat SLTP) adalah AMS (setingkat SMU) Bagian B di Yogyakarta yang diselesaikannya pada tahun 1941.
Sekitar tahun itu pemerintah Hindia Belanda mengumumkan milisi sehubungan dengan pecahnya Perang Dunia Kedua. Ketika itulah ia memasuki pendidikan militer pada Koninklijke Militaire Akademie di Bandung. Pendidikan ini tidak bisa diselesaikannya sampai tamat karena Pasukan Jepang sudah keburu mendarat di Indonesia."
http://127.0.0.1:3333/LukmanHakimbirokrat,https://id.wikipedia.org/wiki/Lukman_Hakim_Saifuddin,https://upload.wikimedia.org/wikipedia/commons/0/02/Arrow_left_pictogram.png,"Dr. (H.C.) K.H. Lukman Hakim Saifuddin (lahir 25 November 1962) adalah mantan Menteri Agama Indonesia yang menjabat sejak 9 Juni 2014 di Kabinet Indonesia Bersatu II dan kembali menjadi menteri di Kabinet Kerja sejak 27 Oktober 2014. Ia pernah menjadi anggota DPR RI periode 1997-1999, 1999-2004, 2004-2009 dan 2009-2014 dari Partai Persatuan Pembangunan mewakili Jawa Tengah. Ia juga pernah menjabat Wakil Ketua MPR RI periode 2009-2014. Lukman Hakim merupakan tokoh NU dan menjabat sebagai Wakil Sekretaris Pimpinan Pusat Lembaga Kemaslahatan Keluarga NU (LKKNU) 1985-1988."
